query_id,repository,category,answerable,k,precision,recall,mrr,ndcg,returned,unjudged,judged_fraction,latency_p50_ms,latency_p95_ms
requests-17,requests,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,69.8926,177.55942
requests-17,requests,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,69.8926,177.55942
requests-17,requests,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,69.8926,177.55942
requests-18,requests,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,56.0526,56.372009999999996
requests-18,requests,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,56.0526,56.372009999999996
requests-18,requests,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,56.0526,56.372009999999996
requests-18,requests,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,56.0526,56.372009999999996
requests-19,requests,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,53.8492,55.7428
requests-19,requests,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,53.8492,55.7428
requests-19,requests,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,53.8492,55.7428
requests-19,requests,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,53.8492,55.7428
requests-20,requests,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,57.0992,63.921110000000006
requests-20,requests,test,True,5,0.0,0.0,0.0,0.0,5,5,0.0,57.0992,63.921110000000006
requests-20,requests,test,True,10,0.0,0.0,0.0,0.0,10,10,0.0,57.0992,63.921110000000006
requests-20,requests,test,True,20,0.05,1.0,0.05555555555555555,0.23540891336663824,20,19,0.05,57.0992,63.921110000000006
