query_id,repository,category,answerable,k,precision,recall,mrr,ndcg,returned,unjudged,judged_fraction,latency_p50_ms,latency_p95_ms
requests-06,requests,cross_file,True,10,0.1,0.5,0.5,0.3868528072345416,10,9,0.1,24.3768,27.69258
requests-06,requests,cross_file,True,20,0.1,1.0,0.5,0.5338931479009517,20,18,0.1,24.3768,27.69258
requests-07,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,24.3585,24.73461
requests-07,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,24.3585,24.73461
requests-07,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,24.3585,24.73461
requests-07,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,24.3585,24.73461
requests-08,requests,behavior,True,1,1.0,0.5,1.0,0.3333333333333333,1,0,1.0,31.6999,32.467420000000004
requests-08,requests,behavior,True,5,0.4,1.0,1.0,0.7967075809905066,5,3,0.4,31.6999,32.467420000000004
requests-08,requests,behavior,True,10,0.2,1.0,1.0,0.7967075809905066,10,8,0.2,31.6999,32.467420000000004
requests-08,requests,behavior,True,20,0.1,1.0,1.0,0.7967075809905066,20,18,0.1,31.6999,32.467420000000004
requests-09,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,24.426,30.96225
requests-09,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,24.426,30.96225
requests-09,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,24.426,30.96225
requests-09,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,24.426,30.96225
requests-10,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,21.776,26.55077
requests-10,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,21.776,26.55077
requests-10,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,21.776,26.55077
requests-10,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,21.776,26.55077
requests-11,requests,cross_file,True,1,1.0,0.5,1.0,1.0,1,0,1.0,23.7718,26.88544
requests-11,requests,cross_file,True,5,0.2,0.5,1.0,0.6131471927654584,5,4,0.2,23.7718,26.88544
requests-11,requests,cross_file,True,10,0.2,1.0,1.0,0.8175295903539446,10,8,0.2,23.7718,26.88544
requests-11,requests,cross_file,True,20,0.1,1.0,1.0,0.8175295903539446,20,18,0.1,23.7718,26.88544
requests-12,requests,behavior,True,1,1.0,0.5,1.0,1.0,1,0,1.0,21.2272,21.24322
requests-12,requests,behavior,True,5,0.4,1.0,1.0,0.8772153153380493,5,3,0.4,21.2272,21.24322
requests-12,requests,behavior,True,10,0.2,1.0,1.0,0.8772153153380493,10,8,0.2,21.2272,21.24322
requests-12,requests,behavior,True,20,0.1,1.0,1.0,0.8772153153380493,20,18,0.1,21.2272,21.24322
requests-13,requests,cross_file,True,1,1.0,0.3333333333333333,1.0,1.0,1,0,1.0,23.115,23.72736
requests-13,requests,cross_file,True,5,0.2,0.3333333333333333,1.0,0.5562983930884396,5,4,0.2,23.115,23.72736
requests-13,requests,cross_file,True,10,0.1,0.3333333333333333,1.0,0.5562983930884396,10,9,0.1,23.115,23.72736
requests-13,requests,cross_file,True,20,0.15,1.0,1.0,0.7541350781847495,20,17,0.15,23.115,23.72736
requests-14,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,22.7282,29.42402
requests-14,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,22.7282,29.42402
requests-14,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,22.7282,29.42402
requests-14,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,22.7282,29.42402
requests-15,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,23.8817,32.39408
requests-15,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,23.8817,32.39408
requests-15,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,23.8817,32.39408
requests-15,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,23.8817,32.39408
requests-16,requests,cross_file,True,1,1.0,0.5,1.0,1.0,1,0,1.0,24.7456,25.21567
requests-16,requests,cross_file,True,5,0.2,0.5,1.0,0.6131471927654584,5,4,0.2,24.7456,25.21567
requests-16,requests,cross_file,True,10,0.2,1.0,1.0,0.8315546295836226,10,8,0.2,24.7456,25.21567
requests-16,requests,cross_file,True,20,0.1,1.0,1.0,0.8315546295836226,20,18,0.1,24.7456,25.21567
requests-17,requests,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,21.6336,25.80924
requests-17,requests,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,21.6336,25.80924
requests-17,requests,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,21.6336,25.80924
requests-17,requests,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,21.6336,25.80924
requests-18,requests,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,25.4513,29.2619
requests-18,requests,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,25.4513,29.2619
requests-18,requests,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,25.4513,29.2619
requests-18,requests,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,25.4513,29.2619
requests-19,requests,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,23.2056,24.20919
requests-19,requests,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,23.2056,24.20919
requests-19,requests,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,23.2056,24.20919
requests-19,requests,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,23.2056,24.20919
requests-20,requests,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,25.8523,106.59561999999998
requests-20,requests,test,True,5,0.0,0.0,0.0,0.0,5,5,0.0,25.8523,106.59561999999998
requests-20,requests,test,True,10,0.0,0.0,0.0,0.0,10,10,0.0,25.8523,106.59561999999998
requests-20,requests,test,True,20,0.05,1.0,0.06666666666666667,0.25,20,19,0.05,25.8523,106.59561999999998
