query_id,repository,category,answerable,k,precision,recall,mrr,ndcg,returned,unjudged,judged_fraction,latency_p50_ms,latency_p95_ms
requests-01,requests,symbol,True,5,0.2,1.0,0.2,0.38685280723454163,5,4,0.2,35.9019,38.9619
requests-01,requests,symbol,True,10,0.1,1.0,0.2,0.38685280723454163,10,9,0.1,35.9019,38.9619
requests-01,requests,symbol,True,20,0.05,1.0,0.2,0.38685280723454163,20,19,0.05,35.9019,38.9619
requests-02,requests,symbol,True,1,0.0,0.0,0.0,0.0,1,0,1.0,26.2975,27.96286
requests-02,requests,symbol,True,5,0.0,0.0,0.0,0.0,5,4,0.2,26.2975,27.96286
requests-02,requests,symbol,True,10,0.0,0.0,0.0,0.0,10,9,0.1,26.2975,27.96286
requests-02,requests,symbol,True,20,0.05,1.0,0.08333333333333333,0.27023815442731974,20,18,0.1,26.2975,27.96286
requests-03,requests,symbol,True,1,1.0,1.0,1.0,1.0,1,0,1.0,25.1552,28.089199999999998
requests-03,requests,symbol,True,5,0.2,1.0,1.0,1.0,5,4,0.2,25.1552,28.089199999999998
requests-03,requests,symbol,True,10,0.1,1.0,1.0,1.0,10,9,0.1,25.1552,28.089199999999998
requests-03,requests,symbol,True,20,0.05,1.0,1.0,1.0,20,19,0.05,25.1552,28.089199999999998
requests-04,requests,symbol,True,1,1.0,1.0,1.0,1.0,1,0,1.0,29.5236,123.40935
requests-04,requests,symbol,True,5,0.2,1.0,1.0,1.0,5,4,0.2,29.5236,123.40935
requests-04,requests,symbol,True,10,0.1,1.0,1.0,1.0,10,9,0.1,29.5236,123.40935
requests-04,requests,symbol,True,20,0.05,1.0,1.0,1.0,20,19,0.05,29.5236,123.40935
requests-05,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,27.4792,29.225920000000002
requests-05,requests,behavior,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,27.4792,29.225920000000002
requests-05,requests,behavior,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,27.4792,29.225920000000002
requests-05,requests,behavior,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,27.4792,29.225920000000002
requests-06,requests,cross_file,True,1,0.0,0.0,0.0,0.0,1,1,0.0,32.3844,32.97543
requests-06,requests,cross_file,True,5,0.4,1.0,0.5,0.6240505200038378,5,3,0.4,32.3844,32.97543
requests-06,requests,cross_file,True,10,0.2,1.0,0.5,0.6240505200038378,10,8,0.2,32.3844,32.97543
requests-06,requests,cross_file,True,20,0.1,1.0,0.5,0.6240505200038378,20,18,0.1,32.3844,32.97543
requests-07,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,26.2979,28.604779999999998
requests-07,requests,behavior,True,5,0.2,1.0,0.2,0.38685280723454163,5,4,0.2,26.2979,28.604779999999998
requests-07,requests,behavior,True,10,0.1,1.0,0.2,0.38685280723454163,10,9,0.1,26.2979,28.604779999999998
requests-07,requests,behavior,True,20,0.05,1.0,0.2,0.38685280723454163,20,19,0.05,26.2979,28.604779999999998
requests-08,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,29.9448,30.04956
requests-08,requests,behavior,True,5,0.2,0.5,0.2,0.10654373218155079,5,4,0.2,29.9448,30.04956
requests-08,requests,behavior,True,10,0.2,1.0,0.2,0.4008544552884763,10,8,0.2,29.9448,30.04956
requests-08,requests,behavior,True,20,0.1,1.0,0.2,0.4008544552884763,20,18,0.1,29.9448,30.04956
requests-09,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,27.8105,28.579819999999998
requests-09,requests,behavior,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,27.8105,28.579819999999998
requests-09,requests,behavior,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,27.8105,28.579819999999998
requests-09,requests,behavior,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,27.8105,28.579819999999998
requests-10,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,30.8236,34.65184
requests-10,requests,behavior,True,5,0.0,0.0,0.0,0.0,5,5,0.0,30.8236,34.65184
requests-10,requests,behavior,True,10,0.1,1.0,0.16666666666666666,0.3562071871080222,10,9,0.1,30.8236,34.65184
requests-10,requests,behavior,True,20,0.05,1.0,0.16666666666666666,0.3562071871080222,20,19,0.05,30.8236,34.65184
requests-11,requests,cross_file,True,1,1.0,0.5,1.0,1.0,1,0,1.0,26.5889,34.82867
requests-11,requests,cross_file,True,5,0.4,1.0,1.0,1.0,5,3,0.4,26.5889,34.82867
requests-11,requests,cross_file,True,10,0.2,1.0,1.0,1.0,10,8,0.2,26.5889,34.82867
requests-11,requests,cross_file,True,20,0.1,1.0,1.0,1.0,20,18,0.1,26.5889,34.82867
requests-12,requests,behavior,True,1,1.0,0.5,1.0,1.0,1,0,1.0,31.6403,32.013079999999995
requests-12,requests,behavior,True,5,0.4,1.0,1.0,0.8772153153380493,5,3,0.4,31.6403,32.013079999999995
requests-12,requests,behavior,True,10,0.2,1.0,1.0,0.8772153153380493,10,8,0.2,31.6403,32.013079999999995
requests-12,requests,behavior,True,20,0.1,1.0,1.0,0.8772153153380493,20,18,0.1,31.6403,32.013079999999995
requests-13,requests,cross_file,True,1,0.0,0.0,0.0,0.0,1,1,0.0,25.6102,26.7127
requests-13,requests,cross_file,True,5,0.6,1.0,0.5,0.6347289430958042,5,2,0.6,25.6102,26.7127
requests-13,requests,cross_file,True,10,0.3,1.0,0.5,0.6347289430958042,10,7,0.3,25.6102,26.7127
requests-13,requests,cross_file,True,20,0.15,1.0,0.5,0.6347289430958042,20,17,0.15,25.6102,26.7127
requests-14,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,30.0379,30.718120000000003
requests-14,requests,behavior,True,5,0.2,1.0,0.3333333333333333,0.5,5,4,0.2,30.0379,30.718120000000003
requests-14,requests,behavior,True,10,0.1,1.0,0.3333333333333333,0.5,10,9,0.1,30.0379,30.718120000000003
requests-14,requests,behavior,True,20,0.05,1.0,0.3333333333333333,0.5,20,19,0.05,30.0379,30.718120000000003
requests-15,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,30.8328,31.918380000000003
requests-15,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,30.8328,31.918380000000003
requests-15,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,30.8328,31.918380000000003
requests-15,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,30.8328,31.918380000000003
requests-16,requests,cross_file,True,1,1.0,0.5,1.0,1.0,1,0,1.0,26.0595,27.93105
requests-16,requests,cross_file,True,5,0.2,0.5,1.0,0.6131471927654584,5,4,0.2,26.0595,27.93105
requests-16,requests,cross_file,True,10,0.2,1.0,1.0,0.8315546295836226,10,8,0.2,26.0595,27.93105
requests-16,requests,cross_file,True,20,0.1,1.0,1.0,0.8315546295836226,20,18,0.1,26.0595,27.93105
requests-17,requests,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,28.9334,29.17703
requests-17,requests,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,28.9334,29.17703
requests-17,requests,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,28.9334,29.17703
requests-17,requests,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,28.9334,29.17703
requests-18,requests,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,34.5264,36.988890000000005
requests-18,requests,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,34.5264,36.988890000000005
requests-18,requests,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,34.5264,36.988890000000005
requests-18,requests,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,34.5264,36.988890000000005
requests-19,requests,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,32.8252,37.34032
requests-19,requests,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,32.8252,37.34032
requests-19,requests,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,32.8252,37.34032
requests-19,requests,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,32.8252,37.34032
requests-20,requests,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,30.2821,31.975
requests-20,requests,test,True,5,0.0,0.0,0.0,0.0,5,5,0.0,30.2821,31.975
requests-20,requests,test,True,10,0.0,0.0,0.0,0.0,10,10,0.0,30.2821,31.975
requests-20,requests,test,True,20,0.05,1.0,0.0625,0.24465054211822604,20,19,0.05,30.2821,31.975
